1927,9,-0.121
1927,10,0.067
1927,11,-0.069
1927,12,-0.265
1928,1,0.13
1928,2,-0.038
1928,3,-0.202
1928,4,-0.186
1928,5,-0.272
1928,6,-0.374
1928,7,-0.203
1928,8,-0.231
1928,9,-0.262
1928,10,-0.15
1928,11,-0.109
1928,12,-0.141
1929,1,-0.408
1929,2,-0.531
1929,3,-0.402
1929,4,-0.374
1929,5,-0.427
1929,6,-0.437
1929,7,-0.437
1929,8,-0.287
1929,9,-0.267
1929,10,-0.126
1929,11,-0.134
1929,12,-0.516
1930,1,-0.229
1930,2,-0.306
1930,3,-0.12
1930,4,-0.224
1930,5,-0.195
1930,6,-0.208
1930,7,-0.136
1930,8,-0.126
1930,9,-0.096
1930,10,-0.073
1930,11,0.119
1930,12,-0.005
1931,1,-0.084
1931,2,-0.221
1931,3,-0.09
1931,4,-0.19
1931,5,-0.223
1931,6,-0.081
1931,7,-0.009
1931,8,-0.015
1931,9,-0.044
1931,10,0.087
1931,11,-0.063
1931,12,0.023
1932,1,0.128
1932,2,-0.164
1932,3,-0.104
1932,4,0.043
1932,5,-0.071
1932,6,-0.213
1932,7,-0.177
1932,8,-0.198
1932,9,-0.02
1932,10,-0.058
1932,11,-0.306
1932,12,-0.176
1933,1,-0.247
1933,2,-0.273
1933,3,-0.302
1933,4,-0.254
1933,5,-0.274
1933,6,-0.401
1933,7,-0.284
1933,8,-0.215
1933,9,-0.314
1933,10,-0.257
1933,11,-0.368
1933,12,-0.418
1934,1,-0.289
1934,2,-0.115
1934,3,-0.373
1934,4,-0.328
1934,5,-0.139
1934,6,-0.154
1934,7,-0.139
1934,8,-0.159
1934,9,-0.186
1934,10,-0.029
1934,11,0.039
1934,12,-0.04
1935,1,-0.327
1935,2,0.048
1935,3,-0.139
1935,4,-0.323
1935,5,-0.271
1935,6,-0.2
1935,7,-0.183
1935,8,-0.203
1935,9,-0.224
1935,10,-0.034
1935,11,-0.379
1935,12,-0.179
1936,1,-0.31
1936,2,-0.329
1936,3,-0.295
1936,4,-0.192
1936,5,-0.169
1936,6,-0.173
1936,7,-0.066
1936,8,-0.1
1936,9,-0.128
1936,10,0.019
1936,11,-0.07
1936,12,0.037
1937,1,-0.027
1937,2,0.088
1937,3,-0.119
1937,4,-0.09
1937,5,-0.04
1937,6,-0.001
1937,7,0.025
1937,8,0.032
1937,9,0.114
1937,10,0.159
1937,11,0.09
1937,12,0.017
1938,1,0.112
1938,2,0.055
1938,3,0.095
1938,4,0.108
1938,5,-0.074
1938,6,-0.118
1938,7,-0.091
1938,8,-0.016
1938,9,0.062
1938,10,0.23
1938,11,0.071
1938,12,-0.113
1939,1,-0.038
1939,2,-0.1
1939,3,-0.176
1939,4,-0.005
1939,5,0.074
1939,6,0.003
1939,7,-0.007
1939,8,-0.02
1939,9,-0.037
1939,10,-0.097
1939,11,-0.072
1939,12,0.423
1940,1,0.138
1940,2,0.1
1940,3,0.067
1940,4,0.143
1940,5,0.032
1940,6,0.016
1940,7,0.158
1940,8,0.065
1940,9,0.143
1940,10,0.045
1940,11,-0.035
1940,12,0.231
1941,1,0.035
1941,2,0.158
1941,3,-0.025
1941,4,0.031
1941,5,0.066
1941,6,0.076
1941,7,0.144
1941,8,0.019
1941,9,-0.165
1941,10,0.247
1941,11,0.008
1941,12,0.249
1942,1,0.352
1942,2,-0.017
1942,3,0.06
1942,4,-0.02
1942,5,0.031
1942,6,-0.001
1942,7,-0.053
1942,8,-0.103
1942,9,-0.085
1942,10,0.003
1942,11,0.029
1942,12,0.138
1943,1,-0.045
1943,2,0.104
1943,3,-0.049
1943,4,0.101
1943,5,0.05
1943,6,-0.076
1943,7,0.021
1943,8,0.051
1943,9,0.007
1943,10,0.291
1943,11,0.142
1943,12,0.234
1944,1,0.336
1944,2,0.201
1944,3,0.228
1944,4,0.14
1944,5,0.131
1944,6,0.088
1944,7,0.133
1944,8,0.188
1944,9,0.163
1944,10,0.242
1944,11,0.017
1944,12,0.087
1945,1,0.09
1945,2,-0.062
1945,3,0.018
1945,4,0.144
1945,5,-0.051
1945,6,-0.057
1945,7,-0.073
1945,8,0.184
1945,9,0.059
1945,10,0.184
1945,11,-0.029
1945,12,-0.098
1946,1,0.05
1946,2,-0.036
1946,3,0.071
1946,4,0.09
1946,5,-0.043
1946,6,-0.16
1946,7,-0.042
1946,8,-0.157
1946,9,-0.078
1946,10,0.017
1946,11,-0.032
1946,12,-0.189
1947,1,0.08
1947,2,0.104
1947,3,0.192
1947,4,0.114
1947,5,0.009
1947,6,-0.009
1947,7,0.008
1947,8,-0.06
1947,9,-0.023
1947,10,0.202
1947,11,0.12
1947,12,-0.013
1948,1,0.106
1948,2,-0.154
1948,3,-0.172
1948,4,-0.023
1948,5,0.079
1948,6,0.068
1948,7,-0.073
1948,8,-0.006
1948,9,-0.09
1948,10,0.029
1948,11,-0.14
1948,12,-0.275
1949,1,0.119
1949,2,-0.163
1949,3,-0.033
1949,4,-0.054
1949,5,-0.054
1949,6,-0.26
1949,7,-0.181
1949,8,-0.1
1949,9,-0.142
1949,10,0.002
1949,11,-0.094
1949,12,-0.026
1950,1,-0.212
1950,2,-0.316
1950,3,-0.099
1950,4,-0.19
1950,5,-0.044
1950,6,-0.013
1950,7,-0.009
1950,8,-0.154
1950,9,-0.163
1950,10,-0.139
1950,11,-0.331
1950,12,-0.155
1951,1,-0.292
1951,2,-0.383
1951,3,-0.121
1951,4,-0.024
1951,5,0.128
1951,6,0.11
1951,7,0.076
1951,8,0.208
1951,9,0.103
1951,10,0.182
1951,11,0.01
1951,12,0.239
1952,1,0.218
1952,2,0.182
1952,3,-0.053
1952,4,0.098
1952,5,0.066
1952,6,0.083
1952,7,0.121
1952,8,0.123
1952,9,0.126
1952,10,0.063
1952,11,-0.072
1952,12,0.103
1953,1,0.099
1953,2,0.193
1953,3,0.104
1953,4,0.312
1953,5,0.216
1953,6,0.228
1953,7,0.119
1953,8,0.143
1953,9,0.126
1953,10,0.124
1953,11,-0.004
1953,12,0.135
1954,1,-0.178
1954,2,-0.046
1954,3,-0.069
1954,4,0.005
1954,5,-0.039
1954,6,-0.055
1954,7,-0.128
1954,8,-0.083
1954,9,-0.086
1954,10,0.086
1954,11,0.149
1954,12,-0.058
1955,1,0.217
1955,2,-0.151
1955,3,-0.249
1955,4,-0.105
1955,5,-0.181
1955,6,-0.068
1955,7,-0.113
1955,8,0.12
1955,9,-0.138
1955,10,0.019
1955,11,-0.232
1955,12,-0.203
1956,1,-0.067
1956,2,-0.147
1956,3,-0.186
1956,4,-0.211
1956,5,-0.243
1956,6,-0.168
1956,7,-0.089
1956,8,-0.273
1956,9,-0.175
1956,10,-0.256
1956,11,-0.137
1956,12,0.047
1957,1,-0.061
1957,2,-0.012
1957,3,-0.043
1957,4,0.094
1957,5,0.146
1957,6,0.23
1957,7,0.018
1957,8,0.18
1957,9,0.083
1957,10,0.127
1957,11,0.079
1957,12,0.169
1958,1,0.365
1958,2,0.229
1958,3,0.163
1958,4,0.09
1958,5,0.09
1958,6,-0.083
1958,7,0.007
1958,8,-0.05
1958,9,-0.078
1958,10,0.079
1958,11,0.081
1958,12,0.111
1959,1,0.122
1959,2,0.058
1959,3,0.172
1959,4,0.194
1959,5,0.082
1959,6,0.095
1959,7,0.023
1959,8,0.028
1959,9,-0.083
1959,10,0.024
1959,11,-0.088
1959,12,0.053
1960,1,0.043
1960,2,0.144
1960,3,-0.284
1960,4,-0.123
1960,5,-0.071
1960,6,0.025
1960,7,-0.025
1960,8,0.091
1960,9,0.07
1960,10,0.105
1960,11,-0.119
1960,12,0.259
1961,1,0.118
1961,2,0.213
1961,3,0.134
1961,4,0.221
1961,5,0.207
1961,6,0.143
1961,7,0.006
1961,8,0.01
1961,9,0.051
1961,10,0.027
1961,11,0.062
1961,12,-0.062
1962,1,0.104
1962,2,0.175
1962,3,0.186
1962,4,0.119
1962,5,-0.061
1962,6,0.036
1962,7,-0.047
1962,8,-0.046
1962,9,-0.057
1962,10,0.01
1962,11,0.064
1962,12,0.05
1963,1,0.057
1963,2,0.169
1963,3,-0.156
1963,4,-0.028
1963,5,-0.042
1963,6,0.045
1963,7,0.111
1963,8,0.246
1963,9,0.186
1963,10,0.141
1963,11,0.186
1963,12,0.108
1964,1,-0.017
1964,2,-0.087
1964,3,-0.247
1964,4,-0.265
1964,5,-0.259
1964,6,-0.042
1964,7,-0.117
1964,8,-0.279
1964,9,-0.33
1964,10,-0.219
1964,11,-0.193
1964,12,-0.171
1965,1,0.011
1965,2,-0.125
1965,3,-0.125
1965,4,-0.128
1965,5,-0.074
1965,6,-0.137
1965,7,-0.187
1965,8,-0.052
1965,9,-0.197
1965,10,0.003
1965,11,-0.031
1965,12,0.027
1966,1,-0.088
1966,2,-0.011
1966,3,-0.014
1966,4,-0.007
1966,5,-0.071
1966,6,0.034
1966,7,0.114
1966,8,-0.029
1966,9,0.005
1966,10,-0.137
1966,11,-0.004
1966,12,0.039
1967,1,-0.037
1967,2,-0.201
1967,3,0.068
1967,4,0.046
1967,5,0.252
1967,6,0.026
1967,7,0.06
1967,8,0.026
1967,9,-0.016
1967,10,0.103
1967,11,-0.057
1967,12,0.045
1968,1,-0.134
1968,2,-0.114
1968,3,0.175
1968,4,0.012
1968,5,-0.079
1968,6,0.012
1968,7,-0.113
1968,8,-0.075
